customer_id,recency,frequency,monetory,segment
CS3560,14-03-2015,20,1473,P0
CS3561,04-02-2015,28,1967,P0
CS3562,16-12-2014,16,1274,P0
CS3563,01-03-2015,21,1486,P0
CS3564,24-01-2015,20,1330,P0
CS3565,19-02-2015,13,876,P2
CS3566,02-03-2015,21,1505,P0
CS3567,16-10-2014,15,1044,P0
CS3568,30-01-2015,26,1863,P0
CS3569,13-02-2015,23,1668,P0
CS3570,15-03-2015,23,1550,P0
CS3571,23-01-2015,19,1276,P0
CS3572,04-08-2014,19,1323,P0
CS3573,10-07-2014,13,952,P2
CS3574,27-02-2015,22,1482,P0
CS3575,28-02-2015,16,1069,P0
CS3576,07-01-2015,20,1414,P0
CS3577,25-02-2015,20,1388,P0
CS3578,19-11-2014,16,1063,P0
CS3579,29-12-2014,24,1566,P0
CS3580,16-01-2014,19,1413,P0
CS3581,15-01-2015,20,1350,P0
CS3582,26-09-2014,20,1459,P0
CS3583,09-02-2015,17,1084,P0
CS3584,22-02-2015,20,1564,P0
CS3585,08-02-2015,15,1096,P0
CS3586,23-01-2015,23,1675,P0
CS3587,06-12-2014,21,1466,P0
CS3588,13-02-2015,25,1815,P0
CS3589,04-01-2015,20,1388,P0
CS3590,04-01-2015,16,1067,P0
CS3591,05-01-2015,28,1757,P0
CS3592,05-03-2015,27,1804,P0
CS3593,07-03-2015,23,1649,P0
CS3594,10-01-2015,26,1999,P0
CS3595,10-03-2015,19,1293,P0
CS3596,03-03-2015,22,1601,P0
CS3597,13-01-2015,23,1618,P0
CS3598,12-12-2014,20,1398,P0
CS3599,11-01-2015,20,1375,P0
CS3600,05-12-2014,17,1138,P0
CS3601,05-12-2014,11,768,P2
CS3602,27-02-2015,20,1566,P0
CS3603,24-01-2015,16,1050,P0
CS3604,06-03-2015,19,1175,P0
CS3605,13-01-2015,16,998,P2
CS3606,18-02-2015,16,1150,P0
CS3607,01-03-2015,20,1432,P0
CS3608,19-11-2014,17,1159,P0
CS3609,07-02-2015,18,1202,P0
CS3610,21-02-2015,28,1910,P0
CS3611,13-02-2015,22,1729,P0
CS3612,14-01-2015,26,1650,P0
CS3613,14-12-2014,18,1397,P0
CS3614,19-01-2015,20,1328,P0
CS3615,21-01-2015,31,2263,P0
CS3616,19-01-2015,15,1023,P0
CS3617,21-02-2015,22,1606,P0
CS3618,28-10-2014,23,1539,P0
CS3619,12-03-2015,25,1740,P0
CS3620,25-02-2015,22,1518,P0
CS3621,27-12-2014,28,1885,P0
CS3622,03-03-2015,24,1760,P0
CS3623,16-01-2015,22,1539,P0
CS3624,12-10-2014,23,1613,P0
CS3625,09-01-2015,16,1087,P0
CS3626,01-01-2015,23,1521,P0
CS3627,30-11-2014,19,1259,P0
CS3628,30-01-2015,21,1296,P0
CS3629,15-03-2015,20,1364,P0
CS3630,23-02-2015,25,1821,P0
CS3631,12-02-2015,22,1481,P0
CS3632,13-03-2015,27,1947,P0
CS3633,13-12-2014,17,1263,P0
CS3634,12-12-2014,15,1008,P0
CS3635,03-02-2015,22,1559,P0
CS3636,05-03-2015,14,932,P2
CS3637,08-02-2015,25,1752,P0
CS3638,25-01-2015,13,868,P2
CS3639,09-03-2015,20,1396,P0
CS3640,07-02-2015,17,1117,P0
CS3641,08-02-2015,21,1454,P0
CS3642,07-08-2014,14,977,P2
CS3643,10-01-2015,18,1153,P0
CS3644,11-02-2015,18,1188,P0
CS3645,07-02-2015,27,1887,P0
CS3646,06-01-2015,22,1494,P0
CS3647,03-03-2015,19,1223,P0
CS3648,13-03-2015,17,1054,P0
CS3649,26-02-2015,21,1450,P0
CS3650,08-11-2014,20,1353,P0
CS3651,19-09-2014,18,1285,P0
CS3652,07-02-2015,19,1362,P0
CS3653,17-02-2015,22,1456,P0
CS3654,05-02-2015,19,1627,P0
CS3655,29-01-2015,22,1428,P0
CS3656,12-06-2014,17,1237,P0
CS3657,23-01-2015,22,1560,P0
CS3658,29-01-2015,27,1732,P0
CS3659,15-02-2015,21,1529,P0
CS3660,06-02-2015,16,1148,P0
CS3661,09-03-2015,24,1614,P0
CS3662,04-02-2015,23,1721,P0
CS3663,01-02-2015,17,1177,P0
CS3664,06-03-2015,20,1462,P0
CS3665,28-12-2014,14,1040,P2
CS3666,19-10-2014,19,1333,P0
CS3667,17-02-2015,19,1286,P0
CS3668,02-11-2014,17,1276,P0
CS3669,09-03-2015,15,1109,P0
CS3670,24-02-2015,20,1344,P0
CS3671,28-11-2014,21,1341,P0
CS3672,23-01-2015,20,1546,P0
CS3673,14-03-2015,24,1954,P0
CS3674,24-08-2014,17,1181,P0
CS3675,07-02-2015,17,1157,P0
CS3676,03-02-2015,20,1273,P0
CS3677,03-03-2015,12,784,P2
CS3678,31-01-2015,18,1306,P0
CS3679,17-07-2014,20,1326,P0
CS3680,17-12-2014,13,1036,P2
CS3681,12-03-2015,21,1329,P0
CS3682,05-09-2014,19,1344,P0
CS3683,25-02-2015,21,1535,P0
CS3684,01-11-2013,15,1008,P0
CS3685,05-03-2015,24,1601,P0
CS3686,28-10-2014,19,1345,P0
CS3687,15-02-2015,15,1108,P0
CS3688,01-03-2015,27,2014,P0
CS3689,02-01-2015,21,1515,P0
CS3690,25-02-2015,19,1362,P0
CS3691,29-07-2014,15,1027,P0
CS3692,19-01-2015,25,1804,P0
CS3693,11-06-2014,16,1182,P0
CS3694,22-12-2014,19,1377,P0
CS3695,14-03-2015,24,1587,P0
CS3696,23-08-2014,21,1387,P0
CS3697,05-03-2015,21,1521,P0
CS3698,05-03-2015,14,854,P2
CS3699,18-02-2015,24,1692,P0
CS3700,11-02-2015,11,884,P2
CS3701,13-10-2014,16,1296,P0
CS3702,10-01-2015,30,2175,P0
CS3703,27-11-2014,19,1340,P0
CS3704,08-08-2014,17,1188,P0
CS3705,13-01-2015,23,1684,P0
CS3706,05-03-2015,29,1929,P0
CS3707,06-03-2015,18,1226,P0
CS3708,01-03-2015,20,1520,P0
CS3709,19-01-2015,15,1040,P0
CS3710,14-03-2015,22,1446,P0
CS3711,19-07-2014,24,1852,P0
CS3712,24-02-2015,20,1497,P0
CS3713,23-01-2015,25,1752,P0
CS3714,10-02-2015,22,1612,P0
CS3715,25-02-2015,19,1382,P0
CS3716,13-02-2015,14,919,P2
CS3717,10-11-2014,11,614,P2
CS3718,05-01-2015,21,1485,P0
CS3719,10-03-2015,18,1430,P0
CS3720,23-01-2015,17,1162,P0
CS3721,07-03-2015,29,1965,P0
CS3722,29-01-2015,13,901,P2
CS3723,05-02-2015,19,1372,P0
CS3724,26-08-2014,18,1235,P0
CS3725,24-02-2015,14,921,P2
CS3726,23-02-2015,27,1927,P0
CS3727,29-11-2014,25,1839,P0
CS3728,25-02-2015,15,1006,P0
CS3729,19-12-2014,22,1618,P0
CS3730,01-03-2015,17,1270,P0
CS3731,31-12-2014,16,1043,P0
CS3732,27-09-2014,18,1283,P0
CS3733,15-03-2015,22,1593,P0
CS3734,06-12-2014,20,1355,P0
CS3735,01-08-2014,25,1776,P0
CS3736,07-12-2014,20,1314,P0
CS3737,08-03-2015,15,1111,P0
CS3738,09-02-2015,19,1165,P0
CS3739,20-02-2015,25,1657,P0
CS3740,11-03-2015,17,1071,P0
CS3741,06-03-2015,19,1305,P0
CS3742,07-03-2015,21,1413,P0
CS3743,25-02-2015,19,1424,P0
CS3744,12-03-2015,22,1654,P0
CS3745,03-01-2015,17,1178,P0
CS3746,02-01-2015,19,1475,P0
CS3747,06-03-2015,20,1449,P0
CS3748,23-11-2014,13,829,P2
CS3749,04-03-2015,23,1658,P0
CS3750,16-02-2015,17,1262,P0
CS3751,07-02-2015,21,1515,P0
CS3752,12-02-2015,26,1922,P0
CS3753,03-12-2014,20,1412,P0
CS3754,11-12-2014,25,1886,P0
CS3755,01-01-2015,22,1442,P0
CS3756,14-02-2015,19,1271,P0
CS3757,30-09-2014,22,1559,P0
CS3758,25-07-2014,22,1493,P0
CS3759,19-11-2014,23,1646,P0
CS3760,28-09-2014,22,1348,P0
CS3761,12-02-2015,24,1732,P0
CS3762,24-02-2015,22,1508,P0
CS3763,15-03-2015,15,1101,P0
CS3764,20-12-2014,16,926,P2
CS3765,31-12-2014,17,1080,P0
CS3766,19-09-2014,7,561,P2
CS3767,03-01-2015,21,1336,P0
CS3768,21-02-2015,21,1597,P0
CS3769,27-02-2015,22,1403,P0
CS3770,10-02-2015,28,1914,P0
CS3771,04-03-2015,24,1777,P0
CS3772,25-12-2014,18,1137,P0
CS3773,27-02-2015,21,1431,P0
CS3774,13-04-2014,18,1199,P0
CS3775,27-02-2015,26,1773,P0
CS3776,06-01-2015,23,1698,P0
CS3777,07-03-2015,22,1591,P0
CS3778,20-02-2015,31,2055,P0
CS3779,06-03-2015,20,1494,P0
CS3780,03-02-2015,13,794,P2
CS3781,15-03-2015,12,885,P2
CS3782,09-08-2014,14,1088,P2
CS3783,20-02-2015,19,1505,P0
CS3784,01-01-2015,18,1268,P0
CS3785,27-01-2015,21,1616,P0
CS3786,29-01-2015,18,1254,P0
CS3787,12-03-2015,22,1558,P0
CS3788,03-01-2015,22,1292,P0
CS3789,16-03-2015,20,1509,P0
CS3790,16-03-2015,19,1410,P0
CS3791,16-03-2015,25,1761,P0
CS3792,12-11-2014,13,1017,P2
CS3793,18-02-2015,27,1694,P0
CS3794,17-01-2015,25,1704,P0
CS3795,16-02-2015,26,1885,P0
CS3796,10-02-2015,19,1312,P0
CS3797,12-03-2015,19,1273,P0
CS3798,07-12-2014,19,1458,P0
CS3799,16-10-2014,36,2513,P0
CS3800,06-03-2015,16,1022,P0
CS3801,15-01-2015,20,1422,P0
CS3802,18-02-2015,25,1794,P0
CS3803,26-03-2014,14,951,P2
CS3804,20-07-2014,21,1591,P0
CS3805,11-12-2014,35,2453,P0
CS3806,07-10-2014,14,1030,P2
CS3807,04-01-2015,20,1522,P0
CS3808,13-02-2015,26,2058,P0
CS3809,08-02-2015,21,1418,P0
CS3810,16-08-2014,14,1027,P2
CS3811,07-12-2014,18,1386,P0
CS3812,20-02-2015,26,1789,P0
CS3813,18-12-2014,24,1641,P0
CS3814,31-01-2015,17,1228,P0
CS3815,04-09-2014,14,1018,P2
CS3816,07-02-2015,19,1376,P0
CS3817,28-02-2015,29,2094,P0
CS3818,19-11-2014,18,1299,P0
CS3819,26-09-2014,27,1920,P0
CS3820,29-12-2014,20,1314,P0
CS3821,10-02-2015,30,2240,P0
CS3822,11-03-2015,29,2101,P0
CS3823,12-03-2015,24,1699,P0
CS3824,01-01-2015,22,1420,P0
CS3825,14-10-2014,17,1193,P0
CS3826,07-02-2015,24,1583,P0
CS3827,25-07-2014,21,1487,P0
CS3828,16-12-2014,28,2055,P0
CS3829,06-02-2015,19,1273,P0
CS3830,09-01-2015,21,1526,P0
CS3831,24-02-2015,20,1317,P0
CS3832,03-02-2015,21,1450,P0
CS3833,30-09-2014,19,1339,P0
CS3834,05-03-2015,23,1642,P0
CS3835,09-10-2014,9,659,P2
CS3836,11-02-2015,22,1541,P0
CS3837,26-07-2014,11,799,P2
CS3838,12-10-2014,18,1311,P0
CS3839,27-02-2015,29,2028,P0
CS3840,06-12-2014,25,1558,P0
CS3841,07-09-2014,20,1193,P0
CS3842,16-09-2014,29,2124,P0
CS3843,20-11-2014,18,1373,P0
CS3844,12-12-2014,22,1544,P0
CS3845,18-02-2015,17,1246,P0
CS3846,07-03-2015,18,1063,P0
CS3847,18-01-2014,20,1266,P0
CS3848,03-08-2014,23,1607,P0
CS3849,16-08-2014,20,1372,P0
CS3850,16-03-2015,19,1462,P0
CS3851,31-01-2015,28,2072,P0
CS3852,26-02-2015,20,1190,P0
CS3853,01-12-2014,19,1382,P0
CS3854,14-02-2015,18,1477,P0
CS3855,19-02-2015,16,1096,P0
CS3856,12-09-2014,14,925,P2
CS3857,29-12-2014,19,1227,P0
CS3858,24-09-2014,15,1105,P0
CS3859,26-11-2014,19,1322,P0
CS3860,07-03-2015,21,1653,P0
CS3861,17-02-2015,16,1101,P0
CS3862,30-01-2015,22,1571,P0
CS3863,13-02-2015,23,1663,P0
CS3864,29-10-2014,25,1880,P0
CS3865,04-11-2014,17,1248,P0
CS3866,15-03-2015,17,1200,P0
CS3867,20-08-2014,15,969,P2
CS3868,28-02-2015,24,1650,P0
CS3869,14-08-2014,22,1647,P0
CS3870,25-02-2015,14,1108,P2
CS3871,14-03-2015,21,1402,P0
CS3872,01-03-2015,17,1199,P0
CS3873,26-02-2015,17,1112,P0
CS3874,05-03-2015,21,1473,P0
CS3875,28-11-2014,22,1460,P0
CS3876,27-01-2015,29,1993,P0
CS3877,13-03-2015,22,1383,P0
CS3878,27-02-2015,14,1060,P2
CS3879,11-02-2015,24,1920,P0
CS3880,28-09-2014,22,1618,P0
CS3881,14-03-2015,20,1439,P0
CS3882,30-12-2014,19,1415,P0
CS3883,27-12-2014,21,1546,P0
CS3884,06-03-2015,24,1859,P0
CS3885,02-03-2015,28,2129,P0
CS3886,13-12-2014,19,1378,P0
CS3887,24-01-2015,18,1366,P0
CS3888,18-02-2015,20,1339,P0
CS3889,25-09-2014,21,1374,P0
CS3890,21-02-2015,20,1514,P0
CS3891,05-03-2015,21,1402,P0
CS3892,20-10-2014,13,863,P2
CS3893,19-02-2015,18,1289,P0
CS3894,24-12-2014,23,1765,P0
CS3895,11-12-2014,25,1562,P0
CS3896,18-02-2015,18,1320,P0
CS3897,11-01-2015,30,2141,P0
CS3898,20-11-2014,22,1498,P0
CS3899,26-01-2015,17,1260,P0
CS3900,15-03-2015,30,2077,P0
CS3901,31-01-2015,17,1145,P0
CS3902,15-02-2015,16,1126,P0
CS3903,28-10-2014,21,1548,P0
CS3904,18-02-2015,24,1704,P0
CS3905,14-07-2014,13,854,P2
CS3906,13-12-2014,18,1321,P0
CS3907,05-03-2015,24,1810,P0
CS3908,29-01-2015,20,1553,P0
CS3909,12-12-2014,28,1832,P0
CS3910,02-03-2015,20,1331,P0
CS3911,06-03-2015,31,2229,P0
CS3912,14-08-2014,20,1263,P0
CS3913,19-11-2014,17,1159,P0
CS3914,25-01-2015,21,1465,P0
CS3915,20-07-2014,18,1208,P0
CS3916,12-12-2014,15,1154,P0
CS3917,28-02-2015,22,1637,P0
CS3918,05-03-2015,27,2046,P0
CS3919,20-02-2015,21,1478,P0
CS3920,29-01-2015,17,1289,P0
CS3921,23-11-2014,17,1272,P0
CS3922,24-01-2015,11,775,P2
CS3923,11-08-2014,21,1479,P0
CS3924,20-01-2015,28,2075,P0
CS3925,08-03-2015,19,1276,P0
CS3926,15-03-2015,20,1454,P0
CS3927,15-11-2014,26,1854,P0
CS3928,02-11-2014,24,1616,P0
CS3929,14-03-2015,22,1559,P0
CS3930,02-09-2014,17,1234,P0
CS3931,31-07-2014,10,648,P2
CS3932,03-02-2015,20,1466,P0
CS3933,01-11-2014,24,1694,P0
CS3934,10-11-2014,22,1532,P0
CS3935,03-02-2015,23,1549,P0
CS3936,08-12-2014,21,1470,P0
CS3937,10-10-2014,16,1149,P0
CS3938,12-06-2014,15,963,P2
CS3939,21-02-2015,20,1344,P0
CS3940,06-03-2015,16,1021,P0
CS3941,17-11-2014,23,1575,P0
CS3942,10-03-2015,21,1428,P0
CS3943,20-02-2015,22,1522,P0
CS3944,24-01-2015,18,1348,P0
CS3945,19-01-2015,18,1316,P0
CS3946,03-02-2015,24,1348,P0
CS3947,12-02-2015,23,1708,P0
CS3948,06-03-2015,28,2158,P0
CS3949,02-03-2015,14,958,P2
CS3950,15-02-2015,19,1249,P0
CS3951,23-12-2014,17,1239,P0
CS3952,17-02-2015,18,1190,P0
CS3953,14-11-2014,23,1675,P0
CS3954,27-02-2015,23,1738,P0
CS3955,04-03-2015,17,1230,P0
CS3956,07-03-2015,22,1665,P0
CS3957,12-02-2015,19,1288,P0
CS3958,15-03-2015,23,1534,P0
CS3959,12-03-2015,19,1344,P0
CS3960,27-02-2015,19,1416,P0
CS3961,20-01-2015,20,1439,P0
CS3962,14-03-2015,16,1224,P0
CS3963,26-02-2015,23,1629,P0
CS3964,08-03-2015,25,1871,P0
CS3965,20-11-2014,14,952,P2
CS3966,26-02-2015,21,1523,P0
CS3967,22-11-2014,16,1215,P0
CS3968,07-02-2015,23,1662,P0
CS3969,08-01-2015,22,1448,P0
CS3970,09-03-2015,20,1427,P0
CS3971,17-09-2014,20,1309,P0
CS3972,24-02-2015,27,1956,P0
CS3973,06-01-2015,15,968,P2
CS3974,27-11-2014,17,1240,P0
CS3975,04-02-2015,32,2327,P0
CS3976,07-03-2014,15,1099,P0
CS3977,08-12-2014,15,1051,P0
CS3978,29-11-2014,17,1066,P0
CS3979,28-11-2014,26,1924,P0
CS3980,07-02-2015,14,995,P2
CS3981,02-03-2015,21,1595,P0
CS3982,06-03-2015,16,1102,P0
CS3983,03-03-2015,26,2022,P0
CS3984,02-03-2015,19,1229,P0
CS3985,28-01-2015,20,1317,P0
CS3986,05-12-2014,18,1252,P0
CS3987,11-02-2015,19,1367,P0
CS3988,17-12-2014,20,1350,P0
CS3989,27-01-2015,17,1046,P0
CS3990,03-12-2014,23,1759,P0
CS3991,08-03-2015,23,1593,P0
CS3992,12-03-2015,14,920,P2
CS3993,12-03-2015,20,1385,P0
CS3994,13-03-2015,19,1274,P0
CS3995,14-02-2015,15,1044,P0
CS3996,29-01-2015,25,1745,P0
CS3997,06-03-2015,19,1323,P0
CS3998,02-03-2015,18,1353,P0
CS3999,08-01-2015,23,1703,P0
CS4000,28-11-2014,20,1369,P0
CS4001,05-02-2015,30,2086,P0
CS4002,10-01-2015,21,1408,P0
CS4003,29-01-2015,21,1360,P0
CS4004,02-03-2015,23,1683,P0
CS4005,23-02-2015,20,1313,P0
CS4006,29-12-2014,19,1206,P0
CS4007,05-02-2015,21,1464,P0
CS4008,10-12-2014,17,1246,P0
CS4009,06-02-2015,12,761,P2
CS4010,12-03-2015,11,714,P2
CS4011,14-02-2015,24,1671,P0
CS4012,11-01-2015,24,1510,P0
CS4013,25-02-2015,19,1474,P0
CS4014,21-10-2014,29,2133,P0
CS4015,28-12-2014,18,1372,P0
CS4016,23-02-2015,24,1673,P0
CS4017,21-02-2015,17,1357,P0
CS4018,19-01-2015,20,1463,P0
CS4019,26-02-2015,19,1251,P0
CS4020,16-07-2014,16,1154,P0
CS4021,02-12-2014,12,918,P2
CS4022,26-01-2015,24,1840,P0
CS4023,14-02-2015,25,1811,P0
CS4024,19-12-2014,19,1444,P0
CS4025,24-07-2014,22,1612,P0
CS4026,04-03-2015,20,1351,P0
CS4027,01-11-2014,21,1467,P0
CS4028,09-09-2014,19,1416,P0
CS4029,26-12-2014,18,1284,P0
CS4030,12-01-2015,26,1979,P0
CS4031,21-01-2015,18,1436,P0
CS4032,18-01-2015,20,1487,P0
CS4033,25-01-2015,22,1638,P0
CS4034,12-02-2015,23,1631,P0
CS4035,10-03-2015,19,1308,P0
CS4036,16-12-2014,13,822,P2
CS4037,21-02-2015,23,1372,P0
CS4038,26-01-2015,17,1269,P0
CS4039,16-03-2015,23,1753,P0
CS4040,23-12-2014,14,768,P2
CS4041,29-12-2014,16,1056,P0
CS4042,05-01-2015,12,841,P2
CS4043,11-01-2015,18,1283,P0
CS4044,07-02-2015,20,1370,P0
CS4045,15-01-2015,15,945,P2
CS4046,13-12-2014,11,788,P2
CS4047,06-02-2015,17,1221,P0
CS4048,12-02-2015,31,2358,P0
CS4049,07-12-2014,22,1322,P0
CS4050,17-11-2014,22,1553,P0
CS4051,01-03-2015,17,1221,P0
CS4052,15-01-2015,14,966,P2
CS4053,24-02-2015,21,1435,P0
CS4054,18-02-2015,27,1691,P0
CS4055,16-10-2014,17,1063,P0
CS4056,07-12-2014,19,1358,P0
CS4057,17-01-2015,15,975,P2
CS4058,03-08-2014,16,1117,P0
CS4059,18-11-2014,19,1274,P0
CS4060,30-10-2014,16,1200,P0
CS4061,13-12-2014,15,1037,P0
CS4062,13-03-2015,21,1438,P0
CS4063,12-02-2015,19,1300,P0
CS4064,16-03-2015,26,1778,P0
CS4065,13-02-2015,28,1996,P0
CS4066,19-02-2015,22,1554,P0
CS4067,14-02-2015,16,1223,P0
CS4068,13-03-2015,19,1414,P0
CS4069,14-09-2014,17,1127,P0
CS4070,15-03-2015,28,1941,P0
CS4071,16-01-2015,22,1549,P0
CS4072,30-01-2015,17,1214,P0
CS4073,22-02-2015,18,1226,P0
CS4074,05-12-2014,34,2462,P0
CS4075,13-12-2014,21,1660,P0
CS4076,10-03-2015,26,1873,P0
CS4077,15-03-2015,26,1634,P0
CS4078,21-02-2015,21,1419,P0
CS4079,18-12-2014,14,934,P2
CS4080,08-01-2015,23,1646,P0
CS4081,25-02-2015,25,1715,P0
CS4082,13-03-2015,22,1611,P0
CS4083,06-02-2015,24,1761,P0
CS4084,11-02-2015,13,913,P2
CS4085,04-03-2015,17,1211,P0
CS4086,24-08-2014,22,1345,P0
CS4087,23-02-2015,17,1106,P0
CS4088,13-03-2015,19,1347,P0
CS4089,12-12-2014,17,1164,P0
CS4090,17-01-2015,21,1359,P0
CS4091,04-03-2015,21,1435,P0
CS4092,23-09-2014,18,1219,P0
CS4093,25-10-2014,15,1039,P0
CS4094,31-07-2014,18,1327,P0
CS4095,04-02-2015,23,1604,P0
CS4096,20-02-2015,20,1481,P0
CS4097,22-02-2015,19,1409,P0
CS4098,14-03-2015,27,2106,P0
CS4099,01-10-2014,19,1348,P0
CS4100,09-02-2015,17,1161,P0
CS4101,20-02-2015,20,1349,P0
CS4102,27-02-2015,21,1418,P0
CS4103,05-02-2015,28,1997,P0
CS4104,07-01-2015,21,1439,P0
CS4105,26-01-2015,13,942,P2
CS4106,30-09-2014,20,1355,P0
CS4107,03-11-2014,22,1500,P0
CS4108,12-02-2015,20,1464,P0
CS4109,10-03-2015,20,1284,P0
CS4110,30-12-2014,24,1801,P0
CS4111,30-01-2015,26,1906,P0
CS4112,03-02-2014,11,814,P2
CS4113,31-12-2014,18,1241,P0
CS4114,07-02-2015,12,805,P2
CS4115,16-12-2014,24,1763,P0
CS4116,22-07-2014,25,1657,P0
CS4117,16-02-2015,12,709,P2
CS4118,24-12-2014,25,1803,P0
CS4119,18-11-2014,18,1123,P0
CS4120,03-08-2014,27,1718,P0
CS4121,04-06-2014,17,1274,P0
CS4122,04-01-2015,16,1143,P0
CS4123,11-03-2015,27,1701,P0
CS4124,19-01-2015,20,1435,P0
CS4125,16-07-2014,15,967,P2
CS4126,07-02-2015,13,875,P2
CS4127,18-02-2015,20,1561,P0
CS4128,09-03-2015,22,1741,P0
CS4129,23-11-2014,20,1319,P0
CS4130,22-02-2015,23,1725,P0
CS4131,09-12-2014,21,1478,P0
CS4132,06-02-2015,19,1274,P0
CS4133,08-03-2015,24,1693,P0
CS4134,09-01-2015,18,1220,P0
CS4135,16-02-2015,14,941,P2
CS4136,13-08-2014,24,1621,P0
CS4137,05-02-2015,17,1202,P0
CS4138,19-02-2015,15,1045,P0
CS4139,10-10-2014,31,2099,P0
CS4140,16-03-2015,22,1489,P0
CS4141,07-02-2015,23,1735,P0
CS4142,22-02-2015,19,1364,P0
CS4143,07-08-2014,14,928,P2
CS4144,06-03-2015,27,1962,P0
CS4145,07-12-2014,24,1593,P0
CS4146,30-01-2015,24,1592,P0
CS4147,20-02-2015,25,1739,P0
CS4148,07-02-2015,17,1242,P0
CS4149,08-01-2015,20,1358,P0
CS4150,24-07-2014,20,1376,P0
CS4151,12-01-2015,12,959,P2
CS4152,06-03-2015,21,1531,P0
CS4153,13-03-2015,15,1127,P0
CS4154,25-01-2015,24,1619,P0
CS4155,15-03-2015,17,1169,P0
CS4156,07-02-2015,12,997,P2
CS4157,22-08-2014,22,1418,P0
CS4158,15-12-2014,21,1586,P0
CS4159,17-08-2014,15,1081,P0
CS4160,21-02-2015,22,1512,P0
CS4161,01-03-2015,19,1364,P0
CS4162,09-02-2015,16,1068,P0
CS4163,09-11-2014,26,1921,P0
CS4164,08-09-2014,15,1136,P0
CS4165,05-03-2015,22,1559,P0
CS4166,23-10-2014,16,1049,P0
CS4167,09-02-2015,26,1681,P0
CS4168,26-11-2014,14,918,P2
CS4169,20-12-2014,20,1489,P0
CS4170,05-01-2015,15,1012,P0
CS4171,22-02-2015,19,1169,P0
CS4172,05-02-2015,18,1195,P0
CS4173,15-07-2014,16,1155,P0
CS4174,19-11-2014,13,946,P2
CS4175,08-03-2015,19,1235,P0
CS4176,27-11-2014,16,970,P2
CS4177,19-02-2015,21,1529,P0
CS4178,13-01-2015,28,1781,P0
CS4179,30-12-2014,23,1724,P0
CS4180,05-10-2014,22,1444,P0
CS4181,03-01-2015,15,1043,P0
CS4182,19-09-2014,23,1489,P0
CS4183,14-01-2015,21,1481,P0
CS4184,03-02-2015,26,1836,P0
CS4185,06-12-2014,13,876,P2
CS4186,08-03-2015,21,1513,P0
CS4187,15-03-2015,22,1512,P0
CS4188,15-03-2015,18,1415,P0
CS4189,23-02-2015,24,1616,P0
CS4190,10-10-2014,18,1047,P0
CS4191,15-02-2015,16,1203,P0
CS4192,21-12-2014,21,1330,P0
CS4193,07-02-2015,24,1654,P0
CS4194,13-01-2015,25,1893,P0
CS4195,04-03-2015,24,1583,P0
CS4196,13-03-2015,23,1457,P0
CS4197,08-01-2015,27,1917,P0
CS4198,24-01-2015,18,1338,P0
CS4199,04-03-2015,19,1205,P0
CS4200,04-02-2015,19,1092,P0
CS4201,01-03-2015,17,1299,P0
CS4202,12-02-2015,17,1170,P0
CS4203,14-03-2015,19,1261,P0
CS4204,03-12-2014,16,1081,P0
CS4205,04-03-2015,14,938,P2
CS4206,14-03-2015,23,1500,P0
CS4207,27-01-2015,26,1740,P0
CS4208,28-12-2014,17,1115,P0
CS4209,07-02-2015,22,1453,P0
CS4210,09-09-2014,14,1079,P2
CS4211,18-01-2015,21,1640,P0
CS4212,14-03-2015,20,1437,P0
CS4213,02-01-2015,23,1458,P0
CS4214,07-01-2015,23,1631,P0
CS4215,24-02-2015,21,1382,P0
CS4216,31-08-2014,20,1238,P0
CS4217,21-01-2015,17,1180,P0
CS4218,19-02-2015,27,1994,P0
CS4219,03-11-2014,23,1470,P0
CS4220,18-01-2015,21,1511,P0
CS4221,16-12-2014,19,1273,P0
CS4222,24-02-2015,28,2057,P0
CS4223,02-03-2015,23,1783,P0
CS4224,21-02-2015,19,1319,P0
CS4225,05-03-2015,23,1657,P0
CS4226,01-01-2015,21,1676,P0
CS4227,21-02-2015,24,1751,P0
CS4228,13-02-2015,21,1315,P0
CS4229,17-02-2015,17,1206,P0
CS4230,16-03-2015,21,1402,P0
CS4231,04-03-2015,14,1082,P2
CS4232,19-01-2015,32,2302,P0
CS4233,27-02-2015,20,1450,P0
CS4234,01-03-2015,18,1140,P0
CS4235,29-12-2014,17,1053,P0
CS4236,08-12-2014,21,1531,P0
CS4237,16-01-2015,21,1341,P0
CS4238,20-01-2015,17,1270,P0
CS4239,10-03-2015,17,1147,P0
CS4240,28-01-2015,20,1434,P0
CS4241,10-03-2015,18,1118,P0
CS4242,06-03-2015,11,686,P2
CS4243,06-01-2015,24,1586,P0
CS4244,15-03-2015,17,1131,P0
CS4245,03-11-2014,24,1693,P0
CS4246,17-02-2015,19,1319,P0
CS4247,26-12-2014,17,1357,P0
CS4248,08-10-2014,20,1618,P0
CS4249,03-03-2015,24,1635,P0
CS4250,03-02-2015,12,931,P2
CS4251,06-03-2015,22,1509,P0
CS4252,30-01-2015,27,1931,P0
CS4253,27-10-2014,10,655,P2
CS4254,26-11-2014,20,1452,P0
CS4255,09-02-2015,28,1984,P0
CS4256,08-01-2015,16,1117,P0
CS4257,08-03-2015,21,1571,P0
CS4258,09-03-2015,19,1282,P0
CS4259,11-03-2015,22,1424,P0
CS4260,12-01-2015,16,1074,P0
CS4261,13-09-2014,12,777,P2
